Timestamp,Location,Traffic Density,Average Speed,Vehicle Count,Emergency Vehicle Count,Congestion Level,Weather Conditions,Day of Week,Date,Time,Vehicle_ID,Emergency_Type,Latitude,Longitude,Speed_kmph,Traffic_Signal_ID,Signal_Status,Traffic_Density,Congestion_Level,Estimated_Travel_Time,Priority_Status
19:44.3,Location A,0.296603685,31.53136328,106,0,0.208176145,Fog,Wednesday,10-01-2024,19:44.3,5884,Police,12.33384185,77.51543879,48.1593827,36,Red,0.772822829,0.510618307,7.776935411,1
48:44.3,Location D,0.830281477,92.78386706,381,4,0.545876902,Fog,Saturday,9/30/2024,48:44.3,5970,Police,12.31688407,77.68705128,33.8535579,30,Green,0.402078696,0.108171251,21.15554261,0
39:44.3,Location A,0.846612706,31.02561952,185,0,0.364790007,Storm,Wednesday,10-01-2024,39:44.3,5364,Fire Truck,12.40460234,77.90783644,27.62619864,78,Green,0.231264644,0.352213843,17.18927481,0
34:44.3,Location A,0.386586526,47.28315943,54,4,0.686346203,Rain,Sunday,10-02-2024,34:44.3,5522,Other,12.83397796,77.44619421,85.6555404,60,Red,0.108193774,0.823407895,11.94458322,1
03:44.3,Location B,0.608536057,34.00527249,351,2,0.703453825,Rain,Wednesday,10-02-2024,03:44.3,8060,Ambulance,12.07473163,77.99743744,22.32629634,80,Green,0.682268922,0.611379555,5.010351608,1
01:44.3,Location D,0.426254535,32.64557107,140,7,0.477942823,Fog,Tuesday,10-02-2024,01:44.3,8217,Police,12.39911525,77.42358548,98.51888592,98,Yellow,0.380137885,0.611960255,27.87144063,0
59:44.3,Location C,0.401297216,74.23659018,422,5,0.369377207,Cloudy,Wednesday,10-02-2024,59:44.3,1600,Police,12.49361025,77.54668338,95.97746282,82,Red,0.23033867,0.970834849,12.79913699,1
51:44.3,Location D,0.861720151,86.6934636,89,2,0.768756794,Rain,Sunday,10-01-2024,51:44.3,4394,Ambulance,12.85228897,77.99503238,73.79872117,66,Green,0.797568815,0.531571041,6.901419596,1
13:44.3,Location C,0.661650554,62.26019727,57,0,0.178172055,Cloudy,Monday,9/30/2024,13:44.3,5119,Ambulance,12.41910073,77.12953856,32.16412651,9,Red,0.778467401,0.131766037,27.07056303,0
28:44.3,Location C,0.342651433,86.28067897,173,5,0.501641483,Cloudy,Monday,10-02-2024,28:44.3,4968,Police,12.30840922,77.81471776,36.9384278,7,Red,0.777586175,0.653484584,25.66315275,1
39:44.3,Location B,0.894447911,44.10418413,152,9,0.610158069,Cloudy,Friday,10-01-2024,39:44.3,5251,Ambulance,12.76091772,77.62300525,86.04314754,34,Green,0.423670869,0.605974876,24.48091077,0
26:44.3,Location D,0.552978683,78.16699628,79,4,0.34583944,Cloudy,Thursday,10-02-2024,26:44.3,5295,Police,12.63604603,77.14851196,29.93403252,93,Green,0.339278865,0.757348347,26.30098307,0
09:44.3,Location B,0.968623709,30.73261459,72,6,0.972450552,Clear,Friday,10-01-2024,09:44.3,9973,Fire Truck,12.82852193,77.37103993,88.88881151,88,Red,0.959540817,0.911441956,7.89075375,0
45:44.3,Location B,0.439070541,42.40867613,441,4,0.928766078,Cloudy,Thursday,10-02-2024,45:44.3,6334,Other,12.87913868,77.31921969,41.21525666,95,Red,0.978979524,0.956041804,6.649769645,0
23:44.3,Location A,0.596453703,28.39723467,477,9,0.225807668,Clear,Sunday,10-02-2024,23:44.3,9527,Ambulance,12.79722243,77.48147995,99.41630553,73,Green,0.42867846,0.939807265,10.88183326,1
41:44.3,Location C,0.391572549,55.56011909,473,8,0.307021579,Fog,Tuesday,10-02-2024,41:44.3,9036,Ambulance,12.63946383,77.50612036,86.4538472,37,Yellow,0.89185161,0.863806887,23.17694403,0
39:44.3,Location C,0.768018543,40.6611307,57,7,0.483933835,Storm,Wednesday,10-02-2024,39:44.3,3898,Ambulance,12.79452365,77.63896973,89.59567655,38,Red,0.560460357,0.56831592,18.63550695,0
37:44.3,Location D,0.792892988,53.17596175,236,9,0.790537591,Rain,Friday,10-02-2024,37:44.3,2583,Ambulance,12.47883784,77.00438645,97.59220565,64,Green,0.575649039,0.819942622,15.00901129,0
23:44.3,Location A,0.59370905,33.16178826,170,5,0.792513967,Cloudy,Monday,9/30/2024,23:44.3,7014,Other,12.35727495,77.61340978,35.05309552,86,Green,0.770612078,0.915245593,8.115924104,1
48:44.3,Location D,0.893288079,66.53484289,131,2,0.886568093,Storm,Saturday,10-01-2024,48:44.3,4265,Fire Truck,12.2498578,77.11635869,91.90434789,68,Yellow,0.782964423,0.489249847,15.18873269,0
45:44.3,Location A,0.828774271,60.17661604,75,2,0.992060422,Storm,Sunday,10-01-2024,45:44.3,7235,Fire Truck,12.87366531,77.43961919,24.82746738,41,Red,0.661093271,0.370538672,13.76722263,1
16:44.3,Location D,0.572042742,91.53979031,127,4,0.146943297,Fog,Sunday,10-02-2024,16:44.3,7144,Police,12.54311214,77.49123102,32.65434611,92,Red,0.396899989,0.743116159,20.04601217,0
03:44.3,Location C,0.5715661,25.98353361,417,8,0.431873637,Cloudy,Saturday,9/30/2024,03:44.3,5159,Police,12.65775705,77.11608136,41.4981743,69,Yellow,0.289675583,0.647450949,11.03633296,0
36:44.3,Location D,0.285465388,78.2968568,42,8,0.217080917,Cloudy,Tuesday,10-01-2024,36:44.3,7538,Ambulance,12.22833079,77.2238076,35.37172546,15,Yellow,0.639313731,0.5032432,9.484397554,1
53:44.3,Location C,0.836035885,30.45424143,155,9,0.854625383,Clear,Wednesday,9/30/2024,53:44.3,9121,Police,12.18517608,77.28235164,48.6735802,66,Green,0.501237314,0.234003934,28.59898986,1
30:44.3,Location B,0.477119369,61.77149661,320,0,0.967196756,Storm,Tuesday,10-01-2024,30:44.3,3281,Ambulance,12.43344973,77.08753283,63.92860226,64,Green,0.234219515,0.474934946,24.37433785,1
11:44.3,Location C,0.321912178,92.03060812,54,9,0.358957237,Fog,Thursday,10-02-2024,11:44.3,1291,Police,12.58359979,77.83487679,39.81432126,13,Green,0.471337482,0.421116661,12.21393076,1
24:44.3,Location C,0.703144875,81.91980767,256,0,0.717330636,Clear,Monday,10-01-2024,24:44.3,5141,Ambulance,12.05331185,77.53275194,87.66756289,70,Red,0.52914536,0.857971262,29.30747524,0
21:44.3,Location C,0.655556133,46.40394956,210,7,0.165748364,Clear,Friday,10-01-2024,21:44.3,1481,Fire Truck,12.90773067,77.75871,76.86506373,86,Red,0.60250813,0.308398644,16.66707149,1
28:44.3,Location B,0.780092244,76.04640012,478,8,0.900425375,Clear,Saturday,9/30/2024,28:44.3,6682,Ambulance,12.36388331,77.54471007,34.09876409,69,Red,0.553017522,0.491006906,17.27669779,0
23:44.3,Location C,0.488950333,25.26158454,321,1,0.553543646,Fog,Thursday,9/30/2024,23:44.3,7876,Other,12.89961247,77.54910731,83.55564422,70,Yellow,0.215123921,0.608421032,7.550247096,0
12:44.3,Location D,0.748938234,33.42614251,490,0,0.605978545,Rain,Monday,10-01-2024,12:44.3,3003,Other,12.30540793,77.09546465,28.74185197,65,Green,0.464460361,0.634270155,23.9753807,1
07:44.3,Location B,0.804024226,39.35609083,266,6,0.238129309,Fog,Tuesday,10-02-2024,07:44.3,4797,Other,12.55098743,77.31523782,87.2783828,42,Red,0.497359423,0.640039763,17.0526152,0
06:44.3,Location B,0.216599423,36.32744181,196,9,0.486022715,Rain,Wednesday,10-01-2024,06:44.3,9788,Fire Truck,12.79079843,77.40982505,51.50224917,25,Red,0.553752309,0.21488021,18.31507947,0
03:44.3,Location C,0.821367554,77.13737064,195,2,0.663712563,Fog,Tuesday,9/30/2024,03:44.3,8776,Ambulance,12.13035614,77.85110285,25.60106657,1,Green,0.626266277,0.148953743,19.09652112,1
58:44.3,Location A,0.151686704,91.93098938,280,0,0.277082618,Fog,Sunday,9/30/2024,58:44.3,1589,Police,12.57239212,77.03178735,34.20560088,13,Red,0.980810493,0.412078693,18.70850771,0
01:44.3,Location B,0.72197281,51.88660644,208,3,0.209789389,Fog,Friday,10-02-2024,01:44.3,9913,Ambulance,12.19473174,77.51284909,25.4610957,9,Green,0.41437762,0.774476783,19.22025821,1
57:44.3,Location A,0.599614168,38.02193755,460,3,0.22847704,Fog,Saturday,10-02-2024,57:44.3,7356,Police,12.04262362,77.94366024,61.00097741,20,Red,0.90184261,0.361241832,5.780670041,1
47:44.3,Location D,0.353446415,79.32027039,439,3,0.455762188,Storm,Friday,10-01-2024,47:44.3,4545,Ambulance,12.46418876,77.24329048,41.03906211,85,Yellow,0.677952608,0.109232575,25.64329811,0
58:44.3,Location B,0.651144341,79.91997706,424,7,0.588138792,Cloudy,Tuesday,10-02-2024,58:44.3,8899,Ambulance,12.26199312,77.09708442,57.56174362,48,Red,0.552125042,0.246287063,11.18780731,1
51:44.3,Location D,0.259458862,86.33575386,273,4,0.970117061,Clear,Friday,10-02-2024,51:44.3,2910,Police,12.43337608,77.90226732,85.20544931,65,Yellow,0.449173839,0.762614116,12.15588895,1
35:44.3,Location A,0.533784693,95.0432961,115,6,0.926996602,Fog,Wednesday,10-01-2024,35:44.3,3222,Police,12.11088542,77.23256419,44.41026235,85,Red,0.87598475,0.903678675,28.64198811,1
55:44.3,Location D,0.247717111,78.94014145,38,9,0.375978406,Clear,Saturday,10-02-2024,55:44.3,4889,Ambulance,12.44828693,77.77561129,94.04821036,48,Green,0.338787448,0.574755494,18.18885535,0
36:44.3,Location B,0.263443596,45.32802026,437,3,0.379736625,Rain,Tuesday,10-01-2024,36:44.3,9071,Ambulance,12.13134389,77.72182525,69.50771834,25,Red,0.707877466,0.839840551,24.43811765,1
13:44.3,Location A,0.368543537,33.64023033,120,0,0.33594303,Fog,Sunday,9/30/2024,13:44.3,5333,Fire Truck,12.77266567,77.54638671,39.52601548,7,Yellow,0.988380043,0.420659348,7.771090693,1
52:44.3,Location A,0.264719739,88.20070633,262,0,0.108496228,Fog,Monday,10-02-2024,52:44.3,9440,Fire Truck,12.50920777,77.83678393,30.03253871,15,Yellow,0.934306367,0.488628225,26.07132919,1
03:44.3,Location A,0.567816163,87.49241273,311,5,0.42968953,Rain,Tuesday,9/30/2024,03:44.3,7763,Ambulance,12.58002932,77.61980109,51.69279293,11,Red,0.120525185,0.713800813,8.411410017,0
37:44.3,Location C,0.702794693,56.67740632,13,7,0.574248886,Storm,Monday,10-02-2024,37:44.3,2046,Fire Truck,12.09841286,77.48857706,91.0976965,83,Yellow,0.719238179,0.66220065,28.46553012,0
35:44.3,Location C,0.124537783,69.33436297,67,3,0.933748404,Clear,Wednesday,10-02-2024,35:44.3,4102,Ambulance,12.1666142,77.33793832,75.46629086,11,Green,0.170406336,0.701897413,5.55391988,0
18:44.3,Location C,0.964132254,48.76799467,220,2,0.958488757,Storm,Sunday,10-01-2024,18:44.3,1561,Fire Truck,12.31674193,77.0862873,73.23631855,13,Yellow,0.762562172,0.552922085,5.83991163,0
59:44.3,Location B,0.36687999,33.8391821,190,1,0.310099517,Rain,Wednesday,10-01-2024,59:44.3,6135,Ambulance,12.74488203,77.82565332,93.39539189,27,Yellow,0.820285398,0.573226274,14.4225236,1
29:44.3,Location A,0.153877664,32.46315816,288,8,0.75653816,Clear,Monday,10-02-2024,29:44.3,9011,Ambulance,12.74233082,77.18859728,98.55434262,70,Red,0.979534086,0.810547765,25.29754094,0
09:44.3,Location D,0.234897156,56.35103909,332,8,0.987948901,Storm,Tuesday,10-01-2024,09:44.3,3753,Fire Truck,12.45546863,77.53946676,34.37522945,98,Red,0.624019301,0.48426954,5.689048969,1
44:44.3,Location A,0.491330844,50.57545786,54,4,0.529826073,Clear,Wednesday,10-02-2024,44:44.3,5472,Fire Truck,12.12097739,77.71804551,45.24784813,49,Green,0.376176345,0.652917381,14.7946597,1
43:44.3,Location C,0.416171854,29.33145751,471,7,0.504435168,Storm,Saturday,10-02-2024,43:44.3,4809,Police,12.61707882,77.64750891,27.81839166,16,Yellow,0.603683525,0.777884769,12.62792687,0
18:44.3,Location A,0.538611324,74.58136735,322,0,0.901702729,Fog,Monday,9/30/2024,18:44.3,4312,Other,12.84946849,77.60658481,34.67511705,79,Red,0.121448933,0.273396621,17.00987853,1
57:44.3,Location A,0.207301914,90.83385285,41,4,0.444117445,Rain,Tuesday,10-01-2024,57:44.3,2991,Police,12.92994846,77.74095493,62.73981088,67,Yellow,0.474667313,0.412603587,13.1641041,1
40:44.3,Location B,0.703953761,66.95369279,332,1,0.605273095,Fog,Sunday,10-02-2024,40:44.3,2049,Fire Truck,12.93980395,77.37251085,62.87960658,71,Yellow,0.960930218,0.940166758,6.485407828,0
03:44.3,Location D,0.984422088,93.96429131,410,4,0.110979079,Storm,Monday,9/30/2024,03:44.3,5433,Fire Truck,12.08865756,77.21682377,98.41963319,82,Yellow,0.960169021,0.787698826,25.30605153,0
48:44.3,Location A,0.785395737,63.88476839,260,8,0.742298003,Cloudy,Monday,10-01-2024,48:44.3,9570,Fire Truck,12.24641331,77.39774222,86.38234116,53,Yellow,0.203306431,0.843334627,11.79125313,1
45:44.3,Location B,0.406321607,34.64698996,376,9,0.854508595,Clear,Saturday,10-01-2024,45:44.3,7908,Police,12.1981942,77.51591494,41.26232368,51,Green,0.892799604,0.453859658,28.96628605,0
15:44.3,Location B,0.976927533,73.05164222,93,9,0.486940616,Clear,Wednesday,10-01-2024,15:44.3,2022,Fire Truck,12.65359724,77.29917891,60.72497337,59,Yellow,0.879659139,0.928759124,13.9912028,1
11:44.3,Location B,0.73515312,99.13326647,27,9,0.188777116,Fog,Tuesday,10-01-2024,11:44.3,4481,Ambulance,12.26602851,77.89864091,44.75254635,79,Yellow,0.705644361,0.2640368,8.358017772,1
34:44.3,Location A,0.44554815,65.38386747,254,6,0.437162274,Storm,Monday,10-02-2024,34:44.3,2503,Other,12.92169854,77.33395616,33.10979344,35,Red,0.701633432,0.955391343,6.585841831,0
03:44.3,Location A,0.982145352,60.4482711,168,0,0.713772324,Storm,Thursday,10-01-2024,03:44.3,7206,Other,12.45341998,77.08132064,50.13764484,92,Green,0.329270077,0.558986581,20.25739231,0
32:44.3,Location B,0.812462193,32.72945798,25,0,0.361864726,Rain,Thursday,10-02-2024,32:44.3,2489,Ambulance,12.22486486,77.09616296,66.44679371,60,Yellow,0.327999962,0.315556417,6.481737647,0
27:44.3,Location D,0.109703684,42.20938567,403,4,0.244848278,Storm,Tuesday,10-01-2024,27:44.3,3014,Other,12.31874477,77.05584795,30.06845648,58,Yellow,0.671796642,0.709604232,6.277229708,1
24:44.3,Location C,0.885155104,43.29507924,250,6,0.174463128,Cloudy,Thursday,10-01-2024,24:44.3,6699,Police,12.15086521,77.11763268,30.0301228,94,Red,0.18168234,0.718352967,23.95403068,0
29:44.3,Location A,0.19294896,60.52578243,176,8,0.493878483,Rain,Wednesday,10-02-2024,29:44.3,9469,Ambulance,12.58575972,77.63590269,50.32652292,52,Green,0.648008308,0.36176528,22.7561443,1
08:44.3,Location D,0.241253492,29.87331988,14,7,0.307969818,Storm,Friday,9/30/2024,08:44.3,5149,Other,12.08479503,77.36703993,44.20418221,6,Yellow,0.709283792,0.783399789,12.71771275,1
03:44.3,Location B,0.655709884,23.19641555,283,2,0.773567141,Rain,Sunday,9/30/2024,03:44.3,8331,Other,12.96080601,77.29994469,34.79912437,37,Red,0.565842042,0.267987367,20.37252086,1
26:44.3,Location B,0.305941625,63.65681571,336,9,0.99383456,Cloudy,Friday,10-02-2024,26:44.3,4347,Fire Truck,12.95916853,77.02958119,24.7326541,89,Yellow,0.201397655,0.176642999,7.948852963,1
47:44.3,Location C,0.89737578,65.56104254,482,2,0.116449388,Cloudy,Tuesday,10-02-2024,47:44.3,4549,Other,12.7406985,77.14483375,26.24495815,52,Red,0.838801843,0.371936523,10.78534484,0
27:44.3,Location C,0.928425818,53.34438507,241,9,0.877544508,Fog,Tuesday,10-01-2024,27:44.3,1085,Police,12.82983871,77.30771092,55.42557172,23,Yellow,0.363425805,0.978722897,10.47311485,1
43:44.3,Location A,0.767282881,60.31875542,21,0,0.304515057,Cloudy,Sunday,9/30/2024,43:44.3,1781,Police,12.09145114,77.99022878,50.35194197,64,Red,0.882347379,0.178227767,13.62335811,0
38:44.3,Location A,0.513258619,39.18600055,43,6,0.760011104,Rain,Sunday,9/30/2024,38:44.3,2290,Police,12.14735564,77.67630348,91.50516479,78,Yellow,0.815831619,0.773313334,7.17241506,0
57:44.3,Location D,0.466195217,32.00290129,405,9,0.369895628,Cloudy,Sunday,10-01-2024,57:44.3,9779,Other,12.62234157,77.82045934,77.99560977,27,Green,0.441228132,0.677547686,25.01426638,1
28:44.3,Location A,0.32723972,48.91085219,280,0,0.237452148,Storm,Friday,9/30/2024,28:44.3,6714,Police,12.73316273,77.36404763,72.20370757,58,Green,0.685913544,0.173080144,20.45176943,1
35:44.3,Location A,0.640968847,59.38945032,452,1,0.280830907,Rain,Wednesday,10-02-2024,35:44.3,4806,Police,12.62325995,77.62524646,64.22388156,71,Green,0.716924415,0.418684402,19.05540897,1
03:44.3,Location A,0.691741146,80.46738521,23,3,0.508115834,Clear,Thursday,10-01-2024,03:44.3,3138,Fire Truck,12.95030067,77.75694753,87.98348117,32,Red,0.606124665,0.544865131,23.29214342,1
17:44.3,Location C,0.362912966,94.27148552,289,2,0.328906379,Rain,Saturday,10-02-2024,17:44.3,9070,Ambulance,12.30475831,77.9837361,26.70101458,9,Red,0.927084225,0.132263914,19.20785264,1
42:44.3,Location C,0.614368929,88.2186535,144,8,0.144185321,Clear,Saturday,10-01-2024,42:44.3,6158,Other,12.91176451,77.42656861,65.10950863,36,Green,0.297031885,0.758278009,8.137493155,1
39:44.3,Location B,0.942478073,50.27908403,270,2,0.967397478,Storm,Saturday,10-01-2024,39:44.3,2204,Other,12.12329776,77.85425282,83.94508996,50,Yellow,0.727551758,0.810148436,6.807351062,0
25:44.3,Location A,0.28852768,42.06842774,285,0,0.717955865,Cloudy,Saturday,10-02-2024,25:44.3,7315,Ambulance,12.61244265,77.55037806,21.06027286,10,Green,0.112137041,0.26975333,23.8831306,0
43:44.3,Location D,0.662074561,80.39212228,292,9,0.646294569,Clear,Friday,10-01-2024,43:44.3,9017,Fire Truck,12.0197353,77.45393235,21.36538817,31,Red,0.964522582,0.675241621,21.16634803,0
48:44.3,Location B,0.887760678,87.93571774,196,5,0.998483798,Rain,Friday,9/30/2024,48:44.3,1966,Ambulance,12.39304677,77.72504882,32.84363263,21,Green,0.495784676,0.46263258,22.06829894,0
27:44.3,Location A,0.385625055,62.93954216,380,1,0.566881242,Clear,Wednesday,10-01-2024,27:44.3,4698,Ambulance,12.82978591,77.34737497,88.94146689,95,Green,0.754487244,0.199552306,22.43270489,0
24:44.3,Location D,0.864867429,68.21977298,105,2,0.738475604,Storm,Thursday,10-01-2024,24:44.3,7392,Other,12.26838379,77.99318862,37.77546723,61,Yellow,0.532641309,0.837036793,20.39727638,1
09:44.3,Location C,0.43916,70.04706328,211,8,0.85257434,Fog,Thursday,10-02-2024,09:44.3,3027,Police,12.72421174,77.09986359,58.1519807,12,Red,0.613056815,0.544360237,8.177057923,0
13:44.3,Location B,0.314564166,35.90776171,467,4,0.319169735,Cloudy,Monday,10-02-2024,13:44.3,4739,Police,12.75731279,77.21804696,43.3930207,93,Yellow,0.707297061,0.102957256,7.02226269,1
23:44.3,Location B,0.205414065,74.54927712,174,7,0.163670058,Storm,Tuesday,9/30/2024,23:44.3,8029,Ambulance,12.13872283,77.47982681,99.56945136,39,Red,0.714715741,0.462111422,6.839541802,1
09:44.3,Location B,0.738772846,37.89622655,136,8,0.219072943,Storm,Tuesday,10-02-2024,09:44.3,5710,Other,12.3484175,77.15447968,23.84214598,27,Green,0.323510502,0.75405124,17.05921596,1
13:44.3,Location D,0.553024227,77.24072888,474,4,0.442938646,Clear,Sunday,9/30/2024,13:44.3,3756,Fire Truck,12.34398541,77.55936051,85.60964889,23,Yellow,0.937928387,0.344002932,12.26411542,0
06:44.3,Location C,0.902208977,93.58487453,177,6,0.218291986,Cloudy,Tuesday,10-01-2024,06:44.3,6164,Other,12.57188842,77.23595016,67.92372903,90,Red,0.618231129,0.812932183,27.23114323,1
03:44.3,Location D,0.748502624,66.01555323,306,6,0.961384439,Rain,Tuesday,10-01-2024,03:44.3,4659,Other,12.94733848,77.86360659,69.65443959,63,Red,0.246025453,0.918577594,11.25622324,1
00:44.3,Location A,0.387115306,52.0773805,212,5,0.216212556,Clear,Saturday,10-01-2024,00:44.3,1534,Police,12.21639175,77.34275553,21.34858506,93,Red,0.610769549,0.18914607,23.72235607,0
53:44.3,Location D,0.835520822,88.00099795,63,5,0.811257143,Fog,Saturday,9/30/2024,53:44.3,2193,Police,12.19585804,77.61662244,93.79075405,47,Red,0.145635539,0.889982376,23.0458627,0
51:44.3,Location B,0.395168196,75.89967204,493,3,0.845090537,Storm,Friday,10-01-2024,51:44.3,7946,Police,12.14130258,77.0833102,70.16822301,35,Green,0.170685142,0.553921876,18.19613481,0
51:44.3,Location D,0.875651136,86.46603768,426,1,0.637673526,Rain,Sunday,10-01-2024,51:44.3,8105,Police,12.54394455,77.8012672,98.80578375,18,Yellow,0.20169342,0.456717768,11.73991781,1
48:44.3,Location B,0.59762555,50.8972076,337,9,0.458238876,Fog,Friday,10-01-2024,48:44.3,4424,Fire Truck,12.52464558,77.88636897,94.86094836,68,Red,0.730721017,0.205394616,16.41623753,1
33:44.3,Location A,0.62043063,55.02641599,19,7,0.615728963,Clear,Friday,9/30/2024,33:44.3,5013,Ambulance,12.67283736,77.35903864,41.40311936,54,Green,0.370351016,0.171182998,18.54273746,0
28:44.3,Location D,0.498229608,52.2020314,314,2,0.800595525,Storm,Thursday,9/30/2024,28:44.3,9752,Ambulance,12.6851181,77.45069119,74.34176244,93,Red,0.979691888,0.177392428,9.085671614,1
23:44.3,Location B,0.16923466,35.73028953,115,4,0.876239811,Clear,Thursday,9/30/2024,23:44.3,3914,Ambulance,12.93528713,77.02464451,22.51057511,4,Red,0.249926182,0.337246252,16.49002974,1
36:44.3,Location D,0.561046078,26.2745172,436,0,0.585557312,Rain,Wednesday,10-01-2024,36:44.3,9750,Fire Truck,12.22169555,77.59656576,80.98327126,84,Yellow,0.760945114,0.381203244,15.38360896,1
53:44.3,Location B,0.963256599,59.84596371,131,6,0.670206107,Storm,Sunday,10-02-2024,53:44.3,8366,Ambulance,12.99713186,77.38146283,83.28086989,69,Green,0.330177968,0.252259928,10.10489137,0
30:44.3,Location D,0.618387136,53.13044604,177,0,0.104991635,Clear,Tuesday,10-01-2024,30:44.3,9675,Police,12.38256628,77.5014354,41.48097032,31,Green,0.321958768,0.977306552,28.96159955,0
39:44.3,Location C,0.864614386,61.50207356,57,1,0.11699804,Cloudy,Thursday,10-02-2024,39:44.3,9031,Police,12.55497627,77.06408667,94.37010878,47,Red,0.534782618,0.631011215,6.842479217,1
50:44.3,Location A,0.323897638,51.72960311,392,0,0.322672714,Storm,Friday,10-02-2024,50:44.3,7112,Other,12.47327529,77.93269695,45.33292564,42,Green,0.740446582,0.986819913,11.12972577,0
49:44.3,Location B,0.635632369,60.58827448,272,1,0.689371623,Cloudy,Friday,10-02-2024,49:44.3,1951,Police,12.80737281,77.09053493,89.73078436,17,Yellow,0.688898032,0.750155639,16.67043641,1
18:44.3,Location A,0.847489791,94.8459615,308,0,0.334850431,Cloudy,Thursday,10-01-2024,18:44.3,4264,Other,12.57521468,77.91280818,48.07456311,17,Red,0.399404231,0.351686177,11.56119724,1
47:44.3,Location C,0.233006444,53.69606948,243,3,0.672694066,Storm,Wednesday,10-02-2024,47:44.3,9972,Fire Truck,12.4812067,77.4085506,39.85755857,16,Red,0.9824444,0.213928536,12.93900087,1
55:44.3,Location B,0.887229451,55.37369791,245,5,0.358059841,Cloudy,Thursday,9/30/2024,55:44.3,3462,Police,12.10588428,77.63373738,46.9881717,94,Green,0.261605869,0.593112555,26.61143837,1
33:44.3,Location D,0.13794811,40.23997146,56,2,0.185461352,Fog,Thursday,9/30/2024,33:44.3,7781,Fire Truck,12.99381908,77.69279605,25.05229152,78,Yellow,0.802107125,0.667465061,14.31516147,0
28:44.3,Location D,0.386702742,63.1141008,207,5,0.163145492,Rain,Friday,9/30/2024,28:44.3,9748,Fire Truck,12.61383813,77.09912422,61.02952509,75,Green,0.487177005,0.527458485,7.80717332,1
23:44.3,Location D,0.306143379,98.96734159,264,7,0.274806177,Rain,Monday,10-02-2024,23:44.3,3790,Fire Truck,12.7467717,77.09522722,66.18431645,57,Red,0.225509389,0.336642805,14.49401637,1
00:44.3,Location A,0.664794073,90.85542387,166,9,0.904535053,Fog,Wednesday,10-01-2024,00:44.3,7778,Fire Truck,12.65581372,77.72507931,63.81992725,41,Yellow,0.900587294,0.277685947,12.07758487,1
41:44.3,Location B,0.731227014,61.23202779,426,5,0.273288427,Fog,Friday,10-02-2024,41:44.3,9826,Fire Truck,12.61776662,77.00635445,30.25032728,99,Yellow,0.215803199,0.893835862,9.360419801,0
17:44.3,Location A,0.567969561,83.16401955,197,2,0.406813789,Storm,Wednesday,10-02-2024,17:44.3,7341,Ambulance,12.00848418,77.25738962,26.99750768,37,Red,0.86196853,0.378791107,11.82519636,1
15:44.3,Location C,0.373535948,69.42067285,383,4,0.530313194,Fog,Tuesday,10-02-2024,15:44.3,7005,Fire Truck,12.16630375,77.6562609,76.92276554,67,Red,0.266385344,0.998382017,8.868793923,1
13:44.3,Location B,0.646023415,36.67143976,295,2,0.878273874,Rain,Thursday,10-02-2024,13:44.3,1500,Ambulance,12.87766779,77.99903264,85.63111994,4,Red,0.343263502,0.360839676,27.9217222,1
45:44.3,Location A,0.459889329,25.61909083,196,4,0.835778995,Rain,Friday,10-01-2024,45:44.3,9173,Other,12.91306665,77.63776985,61.05239289,87,Yellow,0.232456168,0.871274611,12.98798236,1
42:44.3,Location A,0.495050946,59.27513754,306,6,0.584535263,Storm,Saturday,10-01-2024,42:44.3,6548,Fire Truck,12.0871485,77.84777414,48.92790054,99,Green,0.707495299,0.640456036,18.80313118,0
35:44.3,Location D,0.974709456,40.58561808,368,1,0.804315564,Storm,Tuesday,10-02-2024,35:44.3,9919,Fire Truck,12.55365555,77.01813616,49.93339683,57,Yellow,0.745699725,0.3020592,26.87782333,0
36:44.3,Location C,0.553614379,76.51614621,244,7,0.167734951,Rain,Friday,10-01-2024,36:44.3,5780,Police,12.76841689,77.79068513,58.39818878,88,Red,0.771913615,0.679188624,5.57232089,0
03:44.3,Location B,0.476644834,85.43969689,270,2,0.777265893,Clear,Wednesday,10-02-2024,03:44.3,9929,Police,12.18589774,77.92025722,66.97351854,6,Yellow,0.244911841,0.585362664,29.14467499,1
01:44.3,Location D,0.176518037,51.51645936,233,6,0.626054114,Cloudy,Monday,10-02-2024,01:44.3,8665,Police,12.00659683,77.69449766,20.39432578,60,Yellow,0.840939087,0.640198118,27.95584479,1
59:44.3,Location D,0.144914649,82.48740227,434,6,0.707320378,Fog,Sunday,10-02-2024,59:44.3,8874,Police,12.01999959,77.69952661,24.54686691,51,Yellow,0.952981034,0.982645174,21.38916111,1
51:44.3,Location D,0.245703743,79.90920862,73,2,0.234997201,Fog,Monday,9/30/2024,51:44.3,2597,Fire Truck,12.33653829,77.16979944,92.56195041,54,Red,0.111908825,0.715875787,19.03288161,1
21:44.3,Location D,0.548375334,85.46253938,56,5,0.897281732,Storm,Thursday,10-01-2024,21:44.3,7475,Police,12.10042434,77.41950346,64.81258378,42,Yellow,0.9232844,0.211032345,29.02407019,1
53:44.3,Location D,0.616226734,63.66865121,30,4,0.966279674,Storm,Friday,10-02-2024,53:44.3,2502,Other,12.57210833,77.65193935,96.47347159,28,Red,0.710718868,0.558322047,15.97438834,0
